No,year,PM2.5,PM10,SO2,NO2,CO,O3,PM2.5_lv,PM10_lv,SO2_lv,NO2_lv,CO_lv,O3_lv
9080,2014,8.0,33.0,22.0,38.0,500.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
9081,2014,14.0,41.0,27.0,43.0,600.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
9082,2014,16.0,45.0,21.0,34.0,600.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
9083,2014,11.0,32.0,14.0,20.0,500.0,62.0,0.0,0.0,0.0,0.0,0.0,1.0
9084,2014,11.0,32.0,11.0,15.0,400.0,66.0,0.0,0.0,0.0,0.0,0.0,1.0
9085,2014,7.0,14.0,13.0,26.0,500.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0
9086,2014,16.0,37.0,8.0,25.0,400.0,68.0,0.0,0.0,0.0,0.0,0.0,1.0
9087,2014,18.0,48.0,8.0,18.0,400.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0
9088,2014,20.0,69.0,6.0,20.0,400.0,82.0,0.0,0.0,0.0,0.0,0.0,1.0
9089,2014,21.0,79.0,5.0,26.0,400.0,77.0,0.0,0.0,0.0,0.0,0.0,1.0
9090,2014,21.0,85.0,6.0,23.0,400.0,83.0,0.0,1.0,0.0,0.0,0.0,1.0
9091,2014,30.0,126.0,9.0,28.0,400.0,81.0,0.0,1.0,0.0,0.0,0.0,1.0
9092,2014,33.0,99.0,10.0,37.0,500.0,68.0,0.0,1.0,0.0,0.0,0.0,1.0
9093,2014,38.0,117.0,15.0,67.0,700.0,34.0,1.0,1.0,0.0,1.0,0.0,0.0
9094,2014,50.0,136.0,20.0,80.0,800.0,19.0,1.0,1.0,0.0,1.0,0.0,0.0
9095,2014,55.0,144.0,31.0,69.0,800.0,21.0,1.0,1.0,1.0,1.0,0.0,0.0
9096,2014,58.0,173.0,41.0,61.0,800.0,16.0,1.0,1.0,1.0,1.0,0.0,0.0
9097,2014,52.0,177.0,38.0,64.0,800.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0
9098,2014,64.0,190.0,39.0,73.0,900.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9099,2014,64.0,170.0,45.0,82.0,1400.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9100,2014,73.0,187.0,47.0,90.0,1900.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9101,2014,83.0,188.0,48.0,89.0,1800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9102,2014,72.0,158.0,42.0,80.0,1500.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9103,2014,71.0,149.0,41.0,77.0,1600.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9104,2014,73.0,151.0,44.0,77.0,1600.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9107,2014,74.0,153.0,42.0,65.0,1200.0,12.0,1.0,1.0,1.0,1.0,1.0,0.0
9108,2014,94.0,194.0,48.0,84.0,1700.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0
9109,2014,94.0,178.0,45.0,81.0,1500.0,23.0,1.0,1.0,1.0,1.0,1.0,0.0
9110,2014,93.0,165.0,42.0,81.0,1300.0,37.0,1.0,1.0,1.0,1.0,1.0,0.0
9111,2014,110.0,189.0,44.0,102.0,1400.0,38.0,1.0,1.0,1.0,1.0,1.0,0.0
9112,2014,117.0,183.0,48.0,112.0,1500.0,46.0,1.0,1.0,1.0,1.0,1.0,0.0
9114,2014,135.0,234.0,45.0,118.0,1300.0,67.0,1.0,1.0,1.0,1.0,1.0,1.0
9115,2014,121.0,216.0,42.0,114.0,1100.0,48.0,1.0,1.0,1.0,1.0,1.0,0.0
9116,2014,118.0,241.0,40.0,143.0,1400.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9117,2014,137.0,278.0,42.0,149.0,2300.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9146,2014,140.0,205.0,47.0,68.0,1700.0,36.0,1.0,1.0,1.0,1.0,1.0,0.0
9151,2014,142.0,223.0,43.0,103.0,2100.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9157,2014,36.0,288.0,10.0,18.0,400.0,65.0,1.0,1.0,0.0,0.0,0.0,1.0
9158,2014,38.0,264.0,9.0,14.0,300.0,74.0,1.0,1.0,0.0,0.0,0.0,1.0
9160,2014,34.0,272.0,8.0,11.0,300.0,80.0,0.0,1.0,0.0,0.0,0.0,1.0
9161,2014,26.0,253.0,7.0,11.0,300.0,78.0,0.0,1.0,0.0,0.0,0.0,1.0
9163,2014,25.0,248.0,5.0,14.0,300.0,71.0,0.0,1.0,0.0,0.0,0.0,1.0
9164,2014,23.0,187.0,6.0,22.0,300.0,61.0,0.0,1.0,0.0,0.0,0.0,1.0
9165,2014,26.0,172.0,7.0,34.0,400.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0
9166,2014,24.0,139.0,8.0,39.0,400.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0
9167,2014,22.0,117.0,8.0,40.0,400.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0
9168,2014,19.0,94.0,9.0,32.0,400.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0
9169,2014,18.0,86.0,10.0,22.0,300.0,60.0,0.0,1.0,0.0,0.0,0.0,1.0
9170,2014,20.0,81.0,14.0,30.0,400.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0
9171,2014,24.0,90.0,21.0,50.0,500.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0
9172,2014,20.0,95.0,11.0,57.0,400.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0
9173,2014,21.0,99.0,7.0,64.0,300.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0
9174,2014,16.0,73.0,6.0,40.0,300.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
9175,2014,15.0,75.0,6.0,50.0,300.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
9176,2014,15.0,68.0,7.0,63.0,400.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0
9177,2014,22.0,79.0,11.0,61.0,500.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0
9178,2014,27.0,88.0,13.0,59.0,500.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0
9179,2014,19.0,70.0,8.0,37.0,400.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0
9180,2014,19.0,58.0,5.0,25.0,300.0,82.0,0.0,0.0,0.0,0.0,0.0,1.0
9181,2014,34.0,112.0,12.0,35.0,500.0,73.0,0.0,1.0,0.0,0.0,0.0,1.0
9182,2014,63.0,226.0,34.0,44.0,900.0,69.0,1.0,1.0,1.0,0.0,1.0,1.0
9183,2014,70.0,242.0,37.0,41.0,1000.0,75.0,1.0,1.0,1.0,0.0,1.0,1.0
9184,2014,73.0,283.0,38.0,49.0,1100.0,71.0,1.0,1.0,1.0,0.0,1.0,1.0
9185,2014,73.0,312.0,26.0,43.0,1000.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0
9186,2014,67.0,298.0,19.0,37.0,600.0,100.0,1.0,1.0,0.0,0.0,0.0,1.0
9187,2014,60.0,235.0,16.0,37.0,600.0,93.0,1.0,1.0,0.0,0.0,0.0,1.0
9188,2014,56.0,183.0,14.0,38.0,500.0,88.0,1.0,1.0,0.0,0.0,0.0,1.0
9189,2014,54.0,139.0,15.0,44.0,900.0,69.0,1.0,1.0,0.0,0.0,1.0,1.0
9190,2014,48.0,106.0,16.0,46.0,1000.0,60.0,1.0,1.0,0.0,0.0,1.0,1.0
9191,2014,40.0,89.0,12.0,49.0,700.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0
9192,2014,31.0,86.0,11.0,40.0,500.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0
9193,2014,36.0,86.0,10.0,55.0,500.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0
9194,2014,37.0,80.0,12.0,56.0,600.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0
9195,2014,37.0,71.0,12.0,36.0,600.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0
9196,2014,50.0,102.0,16.0,41.0,700.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0
9197,2014,53.0,107.0,16.0,48.0,700.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0
9198,2014,66.0,123.0,15.0,48.0,1000.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
9199,2014,62.0,106.0,23.0,85.0,900.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
9200,2014,63.0,141.0,18.0,86.0,900.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
9201,2014,76.0,137.0,27.0,87.0,1300.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
9202,2014,83.0,167.0,32.0,90.0,1600.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9203,2014,88.0,168.0,34.0,91.0,1600.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9204,2014,77.0,128.0,32.0,89.0,1300.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0
9205,2014,70.0,111.0,34.0,82.0,1200.0,11.0,1.0,1.0,1.0,1.0,1.0,0.0
9206,2014,72.0,115.0,29.0,75.0,1100.0,22.0,1.0,1.0,0.0,1.0,1.0,0.0
9207,2014,71.0,118.0,24.0,63.0,1000.0,36.0,1.0,1.0,0.0,1.0,1.0,0.0
9208,2014,69.0,117.0,18.0,50.0,900.0,56.0,1.0,1.0,0.0,0.0,1.0,1.0
9209,2014,58.0,92.0,16.0,40.0,700.0,70.0,1.0,1.0,0.0,0.0,0.0,1.0
9210,2014,49.0,80.0,12.0,37.0,600.0,76.0,1.0,0.0,0.0,0.0,0.0,1.0
9211,2014,41.0,55.0,11.0,30.0,600.0,79.0,1.0,0.0,0.0,0.0,0.0,1.0
9212,2014,40.0,59.0,11.0,41.0,600.0,63.0,1.0,0.0,0.0,0.0,0.0,1.0
9213,2014,23.0,147.0,2.0,17.0,400.0,72.0,0.0,1.0,0.0,0.0,0.0,1.0
9214,2014,14.0,97.0,2.0,15.0,300.0,72.0,0.0,1.0,0.0,0.0,0.0,1.0
9215,2014,18.0,174.0,2.0,9.0,300.0,76.0,0.0,1.0,0.0,0.0,0.0,1.0
9216,2014,17.0,138.0,2.0,8.0,300.0,76.0,0.0,1.0,0.0,0.0,0.0,1.0
9217,2014,10.0,51.0,2.0,7.0,300.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0
9218,2014,9.0,23.0,2.0,12.0,300.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0
9219,2014,7.0,19.0,2.0,17.0,300.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0
9220,2014,8.0,16.0,2.0,22.0,300.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
9221,2014,6.0,16.0,2.0,34.0,300.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
9222,2014,9.0,24.0,5.0,38.0,300.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
9223,2014,11.0,20.0,8.0,28.0,300.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
9224,2014,13.0,17.0,11.0,35.0,400.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
9225,2014,11.0,35.0,12.0,41.0,500.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
9226,2014,11.0,31.0,10.0,22.0,400.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
9227,2014,12.0,29.0,10.0,15.0,400.0,65.0,0.0,0.0,0.0,0.0,0.0,1.0
9228,2014,16.0,26.0,7.0,13.0,300.0,71.0,0.0,0.0,0.0,0.0,0.0,1.0
9229,2014,10.0,29.0,6.0,11.0,400.0,77.0,0.0,0.0,0.0,0.0,0.0,1.0
9230,2014,18.0,37.0,4.0,9.0,300.0,84.0,0.0,0.0,0.0,0.0,0.0,1.0
9231,2014,13.0,41.0,4.0,9.0,300.0,87.0,0.0,0.0,0.0,0.0,0.0,1.0
9232,2014,16.0,42.0,4.0,9.0,300.0,89.0,0.0,0.0,0.0,0.0,0.0,1.0
9233,2014,14.0,36.0,4.0,9.0,300.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0
9234,2014,12.0,30.0,2.0,10.0,300.0,88.0,0.0,0.0,0.0,0.0,0.0,1.0
9235,2014,12.0,31.0,4.0,16.0,400.0,79.0,0.0,0.0,0.0,0.0,0.0,1.0
9236,2014,10.0,28.0,2.0,27.0,400.0,63.0,0.0,0.0,0.0,0.0,0.0,1.0
9237,2014,21.0,37.0,2.0,51.0,600.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
9238,2014,15.0,39.0,2.0,51.0,500.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
9239,2014,10.0,29.0,2.0,39.0,400.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
9240,2014,11.0,29.0,2.0,32.0,400.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
9241,2014,9.0,23.0,2.0,19.0,300.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0
9242,2014,8.0,22.0,2.0,23.0,300.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0
9243,2014,11.0,28.0,3.0,44.0,300.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
9244,2014,15.0,32.0,5.0,55.0,400.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
9245,2014,14.0,33.0,17.0,61.0,500.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0
9246,2014,30.0,110.0,23.0,80.0,600.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
9247,2014,22.0,86.0,21.0,78.0,800.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
9248,2014,23.0,100.0,24.0,80.0,900.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
9249,2014,49.0,210.0,38.0,82.0,1500.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9250,2014,29.0,69.0,31.0,62.0,900.0,14.0,0.0,0.0,1.0,1.0,1.0,0.0
9251,2014,25.0,55.0,24.0,58.0,900.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0
9252,2014,26.0,50.0,18.0,62.0,800.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0
9253,2014,21.0,41.0,9.0,57.0,700.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
9254,2014,27.0,52.0,7.0,38.0,500.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0
9255,2014,22.0,50.0,4.0,22.0,400.0,88.0,0.0,0.0,0.0,0.0,0.0,1.0
9256,2014,24.0,59.0,4.0,23.0,400.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0
9257,2014,24.0,87.0,4.0,29.0,400.0,90.0,0.0,1.0,0.0,0.0,0.0,1.0
9258,2014,24.0,84.0,4.0,35.0,400.0,80.0,0.0,1.0,0.0,0.0,0.0,1.0
9259,2014,29.0,101.0,6.0,44.0,400.0,76.0,0.0,1.0,0.0,0.0,0.0,1.0
9260,2014,38.0,113.0,8.0,57.0,500.0,62.0,1.0,1.0,0.0,0.0,0.0,1.0
9261,2014,47.0,126.0,9.0,74.0,600.0,43.0,1.0,1.0,0.0,1.0,0.0,0.0
9262,2014,48.0,125.0,13.0,62.0,600.0,51.0,1.0,1.0,0.0,1.0,0.0,0.0
9263,2014,50.0,136.0,16.0,56.0,600.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0
9264,2014,55.0,135.0,15.0,64.0,600.0,31.0,1.0,1.0,0.0,1.0,0.0,0.0
9265,2014,57.0,137.0,17.0,75.0,700.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0
9266,2014,59.0,140.0,18.0,90.0,800.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
9267,2014,61.0,140.0,16.0,78.0,900.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
9268,2014,80.0,313.0,21.0,93.0,900.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
9269,2014,76.0,208.0,20.0,95.0,1000.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
9270,2014,82.0,208.0,20.0,95.0,1200.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
9271,2014,86.0,244.0,23.0,95.0,1400.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
9272,2014,76.0,193.0,20.0,90.0,1300.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
9273,2014,80.0,192.0,27.0,94.0,1400.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
9274,2014,77.0,190.0,28.0,94.0,1200.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
9275,2014,75.0,158.0,37.0,93.0,1300.0,11.0,1.0,1.0,1.0,1.0,1.0,0.0
9276,2014,85.0,192.0,28.0,88.0,1100.0,25.0,1.0,1.0,0.0,1.0,1.0,0.0
9277,2014,46.0,83.0,19.0,42.0,700.0,65.0,1.0,1.0,0.0,0.0,0.0,1.0
9278,2014,25.0,53.0,8.0,21.0,400.0,86.0,0.0,0.0,0.0,0.0,0.0,1.0
9279,2014,15.0,52.0,6.0,14.0,400.0,93.0,0.0,0.0,0.0,0.0,0.0,1.0
9280,2014,19.0,60.0,8.0,15.0,400.0,95.0,0.0,0.0,0.0,0.0,0.0,1.0
9281,2014,16.0,56.0,2.0,18.0,300.0,98.0,0.0,0.0,0.0,0.0,0.0,1.0
9282,2014,16.0,90.0,2.0,18.0,300.0,103.0,0.0,1.0,0.0,0.0,0.0,1.0
9283,2014,13.0,45.0,2.0,25.0,300.0,92.0,0.0,0.0,0.0,0.0,0.0,1.0
9284,2014,17.0,60.0,2.0,54.0,500.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0
9285,2014,36.0,107.0,3.0,115.0,1300.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
9286,2014,42.0,131.0,10.0,96.0,1100.0,18.0,1.0,1.0,0.0,1.0,1.0,0.0
9287,2014,99.0,308.0,38.0,67.0,1500.0,57.0,1.0,1.0,1.0,1.0,1.0,1.0
9289,2014,104.0,144.0,38.0,58.0,1300.0,62.0,1.0,1.0,1.0,0.0,1.0,1.0
9290,2014,84.0,138.0,34.0,75.0,1000.0,38.0,1.0,1.0,1.0,1.0,1.0,0.0
9291,2014,88.0,182.0,34.0,102.0,1200.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0
9292,2014,93.0,169.0,34.0,96.0,1500.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0
9293,2014,104.0,164.0,37.0,101.0,1500.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0
9294,2014,105.0,176.0,38.0,106.0,1600.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9295,2014,108.0,155.0,33.0,105.0,1600.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9296,2014,111.0,173.0,33.0,111.0,1700.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9297,2014,132.0,224.0,43.0,110.0,1900.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9301,2014,115.0,132.0,42.0,69.0,1200.0,91.0,1.0,1.0,1.0,1.0,1.0,1.0
9302,2014,127.0,153.0,41.0,65.0,1200.0,106.0,1.0,1.0,1.0,1.0,1.0,1.0
9303,2014,135.0,182.0,43.0,52.0,1100.0,132.0,1.0,1.0,1.0,0.0,1.0,1.0
9304,2014,150.0,177.0,47.0,44.0,1100.0,151.0,1.0,1.0,1.0,0.0,1.0,1.0
9307,2014,152.0,191.0,39.0,59.0,1400.0,146.0,1.0,1.0,1.0,0.0,1.0,1.0
9308,2014,143.0,174.0,36.0,72.0,1200.0,127.0,1.0,1.0,1.0,1.0,1.0,1.0
9309,2014,112.0,140.0,30.0,61.0,800.0,116.0,1.0,1.0,0.0,1.0,0.0,1.0
9310,2014,131.0,199.0,38.0,121.0,1000.0,51.0,1.0,1.0,1.0,1.0,1.0,0.0
9311,2014,176.0,263.0,47.0,128.0,1500.0,38.0,1.0,1.0,1.0,1.0,1.0,0.0
9314,2014,236.0,261.0,48.0,141.0,2700.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9315,2014,235.0,254.0,47.0,137.0,2800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9316,2014,234.0,246.0,44.0,129.0,2400.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9317,2014,246.0,274.0,37.0,124.0,2000.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9318,2014,239.0,279.0,37.0,118.0,1900.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9319,2014,243.0,287.0,36.0,115.0,1900.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9320,2014,250.0,280.0,32.0,111.0,2000.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9321,2014,248.0,281.0,45.0,107.0,2100.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9337,2014,242.0,291.0,45.0,159.0,2200.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9342,2014,211.0,255.0,26.0,138.0,1800.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
9343,2014,233.0,245.0,38.0,132.0,1800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9344,2014,244.0,257.0,39.0,126.0,1800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9345,2014,238.0,268.0,43.0,126.0,2000.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9354,2014,201.0,238.0,45.0,75.0,1200.0,158.0,1.0,1.0,1.0,1.0,1.0,1.0
9355,2014,171.0,221.0,42.0,68.0,1000.0,144.0,1.0,1.0,1.0,1.0,1.0,1.0
9356,2014,177.0,208.0,48.0,78.0,1100.0,127.0,1.0,1.0,1.0,1.0,1.0,1.0
9357,2014,156.0,187.0,47.0,103.0,1000.0,68.0,1.0,1.0,1.0,1.0,1.0,1.0
9358,2014,147.0,182.0,40.0,128.0,1000.0,25.0,1.0,1.0,1.0,1.0,1.0,0.0
9359,2014,147.0,182.0,40.0,128.0,1000.0,25.0,1.0,1.0,1.0,1.0,1.0,0.0
9360,2014,166.0,209.0,43.0,130.0,1100.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0
9361,2014,192.0,315.0,36.0,134.0,1300.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9362,2014,182.0,218.0,32.0,131.0,1400.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9363,2014,220.0,246.0,37.0,154.0,1800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9364,2014,248.0,320.0,35.0,160.0,1900.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9365,2014,248.0,300.0,32.0,152.0,1800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9366,2014,250.0,303.0,27.0,142.0,1900.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
9402,2014,86.0,127.0,35.0,74.0,1400.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9403,2014,85.0,145.0,40.0,84.0,1600.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9404,2014,85.0,145.0,40.0,84.0,1600.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9405,2014,113.0,205.0,43.0,91.0,2000.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9406,2014,117.0,171.0,48.0,86.0,1900.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9407,2014,111.0,164.0,46.0,87.0,1900.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9408,2014,117.0,199.0,42.0,88.0,2000.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9409,2014,117.0,199.0,42.0,88.0,2000.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9410,2014,147.0,254.0,33.0,82.0,1800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9411,2014,147.0,254.0,33.0,82.0,1800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9412,2014,138.0,209.0,30.0,61.0,1400.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
9413,2014,137.0,209.0,30.0,61.0,1400.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
9414,2014,143.0,234.0,31.0,69.0,1500.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9415,2014,159.0,189.0,24.0,82.0,1600.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
9416,2014,122.0,146.0,18.0,73.0,1500.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
9417,2014,112.0,124.0,15.0,70.0,1500.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
9418,2014,117.0,140.0,16.0,71.0,1800.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0
9419,2014,168.0,133.0,16.0,62.0,1600.0,25.0,1.0,1.0,0.0,1.0,1.0,0.0
9420,2014,114.0,129.0,24.0,46.0,1200.0,49.0,1.0,1.0,0.0,0.0,1.0,0.0
9421,2014,117.0,67.0,27.0,24.0,1200.0,68.0,1.0,0.0,0.0,0.0,1.0,1.0
9422,2014,79.0,39.0,26.0,26.0,600.0,82.0,1.0,0.0,0.0,0.0,0.0,1.0
9423,2014,59.0,24.0,17.0,22.0,400.0,82.0,1.0,0.0,0.0,0.0,0.0,1.0
9425,2014,57.0,126.0,11.0,23.0,400.0,101.0,1.0,1.0,0.0,0.0,0.0,1.0
9426,2014,67.0,104.0,14.0,36.0,500.0,94.0,1.0,1.0,0.0,0.0,0.0,1.0
9427,2014,106.0,176.0,27.0,64.0,1200.0,83.0,1.0,1.0,0.0,1.0,1.0,1.0
9428,2014,143.0,202.0,37.0,84.0,1900.0,65.0,1.0,1.0,1.0,1.0,1.0,1.0
9429,2014,140.0,177.0,36.0,87.0,2000.0,45.0,1.0,1.0,1.0,1.0,1.0,0.0
9430,2014,166.0,193.0,34.0,107.0,2400.0,18.0,1.0,1.0,1.0,1.0,1.0,0.0
9431,2014,178.0,199.0,30.0,105.0,2500.0,11.0,1.0,1.0,0.0,1.0,1.0,0.0
9432,2014,193.0,251.0,25.0,114.0,2800.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
9433,2014,204.0,250.0,23.0,121.0,3000.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
9434,2014,121.0,49.0,26.0,96.0,1700.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0
9435,2014,54.0,5.0,19.0,70.0,700.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0
9436,2014,5.0,9.0,12.0,31.0,300.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
9437,2014,22.0,31.0,8.0,27.0,200.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
9438,2014,22.0,44.0,9.0,38.0,200.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
9439,2014,24.0,44.0,10.0,31.0,300.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
9440,2014,26.0,59.0,10.0,33.0,300.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
9441,2014,26.0,59.0,9.0,28.0,300.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
9442,2014,28.0,67.0,8.0,16.0,200.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
9443,2014,25.0,59.0,6.0,9.0,300.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0
9444,2014,25.0,47.0,5.0,8.0,300.0,81.0,0.0,0.0,0.0,0.0,0.0,1.0
9445,2014,23.0,38.0,6.0,6.0,200.0,92.0,0.0,0.0,0.0,0.0,0.0,1.0
9446,2014,25.0,44.0,5.0,6.0,300.0,98.0,0.0,0.0,0.0,0.0,0.0,1.0
9447,2014,25.0,34.0,5.0,5.0,200.0,105.0,0.0,0.0,0.0,0.0,0.0,1.0
